Data Scope,Code,Name,Credit Points,Unit Designation,Unit Type,Prerequisites,Corequisites,NCCW,When Offered,On Campus Attendance,Staff Contact,Offering Department,Offering Faculty,FOE - Narrow,Pass/Fail,Co-taught Units,Quota,Unit Activity,ASQCNew,ASQCRecoded,WWCC,Status,Placement in SONIA,Authority,Capstone unit?,Awards/Majors
Undergraduate,MHIS109,History Now!,3,,,,,HIST109,"S1 Day
S1 External","
None
","Dr Matthew Bailey
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS114,The World Since 1945: An Australian Perspective,3,,,,,HIST114,"S2 Day
S2 External","
None","Associate Professor Robert Reynolds
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS115,An Introduction to Big History,3,,People,,,HIST115,"S1 Day
S1 External","
None","Professor David Christian
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,undefined,
Undergraduate,MHIS120,"Making the Middle Ages: Faith, War and Romance",3,,,,,,"S1 Day
S1 External","
None","Dr Clare Monagle
Associate Professor Shawn Ross
Associate Professor Andrew Gillett
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS121,After the Black Death: Europe 1348-1789,3,,,,,HIST189,"S2 Day
S2 External","
None","Dr Nicholas Baker
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS202,Australian Environmental History,3,,People,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,"S1 External
S1 Day","None

","Dr Alison Holland
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,Academic Senate 30 March 2010,No,
Undergraduate,MHIS204,The Origins of Modern Australia,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,MHIS245,"S1 Day
S1 External","
None","Dr Tanya Evans
Dr Mark Hearn
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,Recommended UGSC 7 May 2013,No,
Undergraduate,MHIS205,ANZAC: Australians at War,3,,People,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,"S2 Day
S2 External","
None","Dr Matthew Bailey
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,Approved FSQC as per webforms 2015.,No,
Undergraduate,MHIS207,From Charlemagne to Game of Thrones: The Middle Ages Then and Now,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,2019,,"Dr Clare Monagle
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,As per 2016 webforms.,No,
Undergraduate,MHIS209,Australian History since 1901,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,MHIS302,"S2 Day
S2 External","
None","Dr Mark Hearn
Dr Tanya Evans
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS211,War and Peace in World History,3,,People,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,HIST253,"S1 Day
S1 External","
None","Dr Leigh Boucher
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS215,Problems in Big History,3,,,MHIS115,,,2019,,"Professor David Christian
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,As per webforms 2015.,No,
Undergraduate,MHIS217,"Britain, Empire and the Making of a Globalized World, 1688-1914",3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,HIST217,"S2 External
S2 Day","None

","Dr Kate Fullagar
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS218,Football as Global History,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,"S1 Day
S1 External","
None","Dr Keith Rathbone
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS220,Twentieth-Century Europe,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,"MHIS321, HIST244, HIST270, HIST333, HIST370","S2 Day
S2 External","
None","Dr Keith Rathbone
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS221,The Age of Revolution: Europe from the Reign of Terror to the First World War,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,"HIST201, HIST247",2019,,"Dr Kate Fullagar
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS222,"Pirates, Merchants and Holy Warriors: The Early Modern Mediterranean",3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,2019,,"Dr Nicholas Baker
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS270,American History through Film,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,,"S1 Day
S1 External","
None","Professor Chris Dixon
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS271,The United States Since World War Two,3,,,12cp at 100 level or above or (3cp in HIST or MHIS or POL units),,MHIS203,"S2 Day
S2 External","
None","Professor Chris Dixon
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS300,Making History Work,3,,,(39cp at 100 level or above including 3cp in HIST or MHIS units at 300 level) or (3cp in HIST or MHIS units at 300 level and (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS units at 200 level)),,"HIST373, MHIZ300","S2 Day
S2 External","
None","Dr Alison  Holland
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,Yes,Modern History major
Undergraduate,MHIS301,Indigenous-Settler Histories: Comparative Contexts,3,,,6cp at 200 level,,MHIS201,"S2 Day
S2 External","
None","Dr Alison Holland
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,Approved by FSQC as per webform.,No,
Undergraduate,MHIS303,Screening the Past: History on Film and Television,3,,,39cp at 100 level or above or (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS units),,MHIS101,"S2 Day
S2 External","
None","Associate Professor Michelle Arrow
Dr Leigh Boucher
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS306,Practicing Public History: Modern History PACE,3,,PACE,(39cp at 100 level or above including 3cp in HIST or MHIS units at 300 level) or (3cp in HIST or MHIS units at 300 level and (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS units at 200 level)),,"HIST373, MHIZ300","S1 Day
S1 External","
None","Dr Tanya Evans
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,Yes,Updated as per webform.,No,
Undergraduate,MHIS322,Culture and Power in Renaissance Europe,3,,,39cp at 100 level or above or (6cp in MHIS or HIST or POL at 200 level including 3cp in MHIS),,,2019,,"Dr Nicholas Baker
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,ASQC 15/3/2011,No,
Undergraduate,MHIS323,Angels and Demons in the Medieval World,3,,,6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS units,,,"S2 Day
S2 External","
None","Dr Clare Monagle
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS325,"History of Russia, the Soviet Union and the post-Soviet World",3,,,39cp at 100 level or above or (6cp in MHIS or HIST or POL at 200 level including 3cp in MHIS units),,,"S1 Day
S1 External","
None","Professor David Christian
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS327,Resisting the Nazis: Fascism and its Opponents,3,,,39cp at 100 level or above or (6cp in MHIS or HIST or POL at 200 level including 3cp in MHIS units),,,"S1 Day
S1 External","
None","Dr Keith Rathbone
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS365,From the Beats to Big Brother: Popular Culture Since the 1950s,3,,,39cp at 100 level or above or (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS),,"HIST265, HIST365","S1 Day
S1 External","
None","Dr Michelle Arrow
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIS372,America's Wars/America's Empire,3,,,39cp at 100 level or above or (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS units),,,"S2 Day
S2 External","
None","Professor Chris Dixon
Professor Sean Brawley
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,No,
Undergraduate,MHIS375,Shock and Awe: A History of the Postmodern World,3,,,39cp at 100 level or above or (6cp in HIST or MHIS or POL units at 200 level including 3cp in HIST or MHIS),,HIST375,"S1 Day
S1 External","
None","Dr Mark Hearn
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,No,
Undergraduate,MHIX109,History Now!,1,,oua-Normal,,,"HST110, MHIS109, HIST109",S1 OUA,,"Dr Matthew Bailey
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX109,History Now!,1,,oua-Normal,,,"HST110, MHIS109, HIST109",S1 OUA,,"Dr Matthew  Bailey
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX114,The World Since 1945: An Australian Perspective,1,,oua-Normal,,,"HST120, HSTX120, MHIS114, HIST114","S1 OUA
S2 OUA","
","Associate Professor Robert Reynolds
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX115,An Introduction to Big History,1,,oua-People,,,"HSTX115, MHIS115, HIST115","S1 OUA
S3 OUA","
","Professor David Christian
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX115,An Introduction to Big History,1,,oua-People,,,"HSTX115, MHIS115, HIST115","S1 OUA
S3 OUA","
","Professor David  Christian
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX121,After the Black Death: Europe 1348-1789,1,,oua-Normal,,,"HST150, MHIS121, HIST189",S2 OUA,,"Dr Nicholas Baker
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX205,ANZAC: Australians at War,1,,oua-People,,,"HSTX205, MHIS205, HSTX205","S1 OUA
S2 OUA
S3 OUA","

"," Modern history staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX209,Australian History since 1901,1,,oua-Normal,Four units at 100 level or above or (one HIST or MHIS or POL unit),,MHIS302,S2 OUA,,"Dr Mark Hearn
Dr Tanya Evans
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,,
Undergraduate,MHIX211,War and Peace in World History,1,,oua-People,,,"HST220, MHIS211, HIST253",2019,,"Dr Leigh Boucher
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX220,Twentieth Century Europe,1,,oua-Normal,One AHIX unit at 100 level or above ,,"MHIS321, HIST244, HIST270, HIST333, HIST370",S2 OUA,,"Mr Keith Rathbone
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,,
Undergraduate,MHIX221,The Age of Revolution: Europe from the Reign of Terror to the First World War,1,,oua-Normal,,,"HSTX290, MHIS221, HIST201, HIST247","S1 OUA
S2 OUA","
","Dr Kate Fullagar
","Department of Modern History, Politics and International Relations",Faculty of Arts,90300,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX245,Currency Lasses and Chesty Bonds: Gender in Australian History,1,,oua-Normal,,,"HST210, MHIS245",2019,," Modern history staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90313,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX300,Making History Work,1,,oua-Normal,,,"HST380, MHIS300, HIST373, MHIZ300",S2 OUA,," Modern History staff 
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX301,Indigenous-Settler Histories: Comparative Contexts,1,,oua-Normal,,,MHIX201,S2 OUA,,"Dr Alison Holland
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,,
Undergraduate,MHIX365,From the Beats to Big Brother: Popular Culture Since the 1950s,1,,oua-Normal,,,"HST370, MHIS365, HIST265, HIST365",S1 OUA,,"Dr Michelle Arrow
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Green,No,,,
Undergraduate,MHIX372,America's Wars/America's Empire,1,,oua-Normal,,,,,,,"Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,No,No,,Red,No,,,
Undergraduate,MHIX375,Shock and Awe: A History of the Postmodern World,1,,oua-Normal,,,,S1 OUA,,"Dr Mark Hearn
","Department of Modern History, Politics and International Relations",Faculty of Arts,90305,No,none,no quota,no activity,Yes,No,,Green,No,Approved as per webforms 2018,,
Undergraduate,MKTG101,Marketing Fundamentals,3,"Commerce, Engineering",,,,"BBA101, WMKT101","S1 Day
S1 Evening
S2 Day
S2 Evening","


","Associate Professor Chris Buchanan
",Department of Marketing and Management,Faculty of Business and Economics,80505,No,none,1700 (S1 only),no activity,No,No,,Green,No,,No,
Undergraduate,MKTG127,Demographic Fundamentals,3,Commerce,People,,,DEM127,"S1 Day
S2 Day","
","Dr Salut Muhidin
",Department of Marketing and Management,Faculty of Business and Economics,10103,No,none,no quota,no activity,No,No,,Green,No,Recode DEM127 to MKTG127. ASQC 25 June 2013.,No,
Undergraduate,MKTG202,Marketing Research,3,Commerce,,MKTG101,,,"S1 Day
S2 Evening","
","Dr Jie Meng
",Department of Marketing and Management,Faculty of Business and Economics,80505,No,none,no quota,no activity,No,No,,Green,No,,No,
